company	address	city	state	zip_code	lat	lon	website
Joyride Brewing Co	2501 Sheridan Blvd	Edgewater	CO	80214-1330	39.7532	-105.05364	joyridebrewing.com
Wynkoop Brewing Co	1634 18th St	Denver	CO	80202-1212	39.753359	-104.99854	www.wynkoop.com
Great Divide Brewing Co	2201 Arapahoe St	Denver	CO	80205-2512	39.753906	-104.988492	www.greatdivide.com
Liberati Osteria and Oenobeers	2403 Champa St	Denver	CO	80205-2621	39.754252	-104.984311	www.liberatidenver.com
Golden City Brewery	920 1/2 12th St	Golden	CO	80401-1181	39.754539	-105.223406	
Spangalang Brewery	2736 Welton St Ste 102	Denver	CO	80205-2900	39.755077	-104.977124	www.spangalangbrewery.com
Round Town Brewery	950 S White River Pky West Dr Ste 100	Indianapolis	IN	46221-1373	39.755281	-86.176568	www.roundtownbrewery.com
ChopHouse and Brewery - Denver	1735 19th St Ste 100	Denver	CO	80202-6002	39.755381	-104.997125	www.craftworksrestaurants.com
The Sandlot Brewery At Coors Field	2145 Blake St	Denver	CO	80205-2010	39.755757	-104.992761	www.millercoors.com
Barrels & Bottles Brewery	600 12th St Ste 160	Golden	CO	80401-6145	39.75651	-105.219977	www.barrelsbottles.com
Dry Dock Brewing Co - North Dock	2801 Tower Rd	Aurora	CO	80011-3508	39.756683	-104.77305	www.drydockbrewing.com
Chilly Water Brewing Company	719 Virginia Ave Ste 105	Indianapolis	IN	46203-1976	39.75727	-86.145555	www.chillywaterbrewing.com
Toxic Brew Company	431 E 5th St	Dayton	OH	45402-2911	39.757274	-84.18398	www.toxicbrewcompany.com
Mountain Toad Brewing	900 Washington Ave	Golden	CO	80401-1047	39.758024	-105.224015	mountaintoadbrewing.com
Hogshead Brewery	4460 W 29th Ave	Denver	CO	80212-3015	39.758226	-105.04515	www.hogsheadbrewery.com
Long Table Brewing	2895 Fairfax St	Denver	CO	80207-2748	39.758228	-104.928556	www.lngtbl.com
Denver Beer Co	1695 Platte St	Denver	CO	80202-1123	39.758298	-105.007202	www.denverbeerco.com
Zuni Street Brewing Company	2355 W 29th Ave	Denver	CO	80211-3753	39.758573	-105.01527	www.zunistreetbrewing.com
Fifth Street Brewpub	1600 E 5th St	Dayton	OH	45403-2304	39.758689	-84.172067	Fifthstreetbrewpub.coop
10 Barrel Brewing Co - Denver	2620 Walnut St	Denver	CO	80205-2231	39.759463	-104.985663	
Warped Wing Brewing Co	26 Wyandot St	Dayton	OH	45402-2145	39.759484	-84.185933	www.warpedwing.com
MillerCoors Brewing Co - Golden	311 10th St	Golden	CO	80401-5811	39.759489	-105.218663	
Outerbelt Brewing Company	3560 Dolson Ct Ste A	Carroll	OH	43112	39.759615	-82.666794	www.outerbeltbrewing.com
Our Mutual Friend Brewing	2810 Larimer St	Denver	CO	80205-2223	39.760567	-104.982525	www.omfbeer.com
Prost Brewing	2540 19th St	Denver	CO	80211-3910	39.761382	-105.006675	www.prostbrewing.com
Lock 27 Brewing	329 E 1st St	Dayton	OH	45458-3840	39.761458	-84.198728	www.lock27brewing.com
Ratio Beerworks	2920 Larimer St	Denver	CO	80205-2309	39.76148	-104.981049	ratiobeerworks.com
Woba Beer	2840 Blake St #528	Denver	CO	80205	39.762146	-104.983968	wobabeer.com
Odell Brewing Co - Denver	2945 Larimer St	Denver	CO	80205-2308	39.762149	-104.980945	
Dayton Beer Co Production Brewery & Bierhall	41 Madison St	Dayton	OH	45402-2105	39.762168	-84.185303	www.thedaytonbeerco.com
Cannonball Creek Brewing Co	393 Washington Ave Unit A	Golden	CO	80403-1889	39.762563	-105.227889	www.cannonballcreekbrewing.com
Bierstadt Lagerhaus	2875 Blake St	Denver	CO	80205-2210	39.762756	-104.984013	www.bierstadtlager.com
Oasis Brewery	3257 N Lowell Blvd	Denver	CO	80211	39.763086	-105.034782	www.oasisbeer.com
Epic Brewing Co., LLC	3001 Walnut St	Denver	CO	84111-4207	39.763346	-104.981419	www.epicbrewing.com
Metazoa Brewing Co.	140 S College Ave	Indianapolis	IN	46202-4004	39.764117	-86.146089	www.metazoa.beer
14er Brewing Company	3120 Blake St	Denver	CO	80205	39.764809	-104.980217	www.14erBrewing.com
RAM Restaurant and Brewery - Indianapolis	140 S Illinois St	Indianapolis	IN	46204	39.76484	-86.160267	www.theram.com
Indiana City Brewing	24 Shelby Street	Indianapolis	IN	46202-3941	39.766064	-86.14121	indianacitybeer.com
Gunpowder Falls Brewing Co	15556 Elm Dr	New Freedom	PA	17349-9344	39.766261	-76.660531	www.gunpowderfallsbrewing.com
Wilmington Brew Works	3129 Miller Rd	Wilmington	DE	19802-2542	39.766319	-75.537122	www.wilmingtonbrewworks.com
Rock Bottom Brewery - Indianapolis	10 W Washington St	Indianapolis	IN	46204-3402	39.767301	-86.158552	www.rockbottom.com
The Larimer Beer Company	3620 Newport St	Denver	CO	80207-1508	39.767638	-104.909305	www.thelarimer.com
New Belgium Brewing - Denver Pilot At the Source	3330 Brighton Blvd	Denver	CO	80216-5021	39.768622	-104.981186	www.newbelgium.com/Brewery/TheWoods
Sun King Brewing Co	135 N College Ave	Indianapolis	IN	46202-3801	39.769047	-86.14465	
Liberty Cap Brewing Company	402 N 13th Street	Saint Joseph	MO	64501	39.76934	-94.844399	Libertycapbrewing.com
Station 26 Brewing Co	7045 E 38th Ave	Denver	CO	80207-1541	39.769517	-104.905906	www.station26brewing.co
FlyteCo Craft Brewing	4499 W 38th Ave Unit 101	Denver	CO	80212-2199	39.769615	-105.044824	www.aerocraft.beer
Colorado Plus	6995 W 38th Ave	Wheat Ridge	CO	80033-4965	39.769651	-105.074169	coloradoplus.net
Factotum Brewhouse	3845 Lipan St	Denver	CO	80211-2651	39.769836	-105.001909	www.factotumbrewhouse.com
Black Shirt Brewing Co	3719 Walnut St	Denver	CO	80205-2436	39.769858	-104.972961	www.blackshirtbrewingco.com
Diebolt Brewing	3855 Mariposa St	Denver	CO	80211-2647	39.769965	-105.003117	www.dieboltbrewing.com
River Bluff Brewing	1224 Frederick Ave	Saint Joseph	MO	64501-2334	39.769996	-94.844395	
Great Divide Brewing Co - RiNo Barrel Bar	1812 35th St	Denver	CO	80216-3665	39.770504	-104.979307	greatdivide.com/
Black Acre Brewing Co	5632 E Washington St	Indianapolis	IN	46219-6428	39.77097	-86.071038	www.blackacrebrewing.com
Mockery Brewing	3501 Delgany St	Denver	CO	80216-3617	39.771214	-104.979639	Mockerybrewing.com
Atco Brewing LLC	302 White Horse Pike	Atco	NJ	08004-2209	39.771564	-74.899576	Www.atcobrewingcompany.com
Flat 12 Bierwerks	414 Dorman St	Indianapolis	IN	46202-3648	39.772798	-86.138578	www.flat12.me
Brewability Lab	12445 E 39th Ave Unit 314	Denver	CO	80239-3456	39.772913	-104.843796	www.Brewabilitylab.com
Blue Moon Brewery	3750 Chestnut Pl	Denver	CO	80216-3632	39.773712	-104.977042	
The Empourium Brewing Company	4385 W 42nd Ave	Denver	CO	80212	39.774121	-105.043703	www.theempourium.com
St. Joseph Brewery & Public House	540 N College Ave	Indianapolis	IN	46204	39.774935	-86.145573	www.saintjoseph.beer.com
Brewery Rickoli	4335 Wadsworth Blvd	Wheat Ridge	CO	80033-4621	39.775438	-105.082537	www.breweryrickoli.com
Wandering Griffin	3725 Presidential Dr	Beavercreek	OH	45324-9095	39.775502	-84.06849	www.wanderinggriffin.com
DeSteeg Brewing Co	4342 Tennyson St	Denver	CO	80212-2308	39.775833	-105.043835	desteegbrewing.com
Lady Justice Brewing Company	4375 Eaton St	Denver	CO	80212-7308	39.776152	-105.05935	www.ladyjusticebrewing.com
The Grateful Gnome Sandwich Shoppe and Brewery	4369 Stuart St	Denver	CO	80212-2335	39.776278	-105.042963	www.thegratefulgnome.com
TwoDEEP Brewing	714 N Capitol Ave	Indianapolis	IN	46204-1114	39.777248	-86.161837	www.twodeepbrewing.com
Denver Beer Co Canworks	4455 Jason St	Denver	CO	80211-2412	39.77754	-104.999518	
Call To Arms Brewing Company	4526 Tennyson St	Denver	CO	80212-2527	39.778871	-105.043822	www.facebook.com/calltoarmsbrewing
New Terrain Brewing Company	16401 Table Mountain Pkwy	Golden	CO	80403-1863	39.779746	-105.186254	newterrainbrewing.com
Holidaily Brewing Co	801 Brickyard Cir Ste B	Golden	CO	80403-8026	39.77999	-105.233115	www.holidailybrewing.com
Holidaily Production Facility	820 Brickyard Cir	Golden	CO	80403	39.78066	-105.234027	
Crooked Stave Artisan Beer Project	1441 W 46th Ave Unit 17	Denver	CO	80524	39.780686	-105.004714	www.crookedstave.com
Centerpoint Brewing	1125 E Brookside Ave	Indianapolis	IN	46202-3587	39.78118	-86.137487	www.centerpointbrewing.com
Burgundian Brewing Co.	4725 Lipan St	Denver	CO	80211-2334	39.782212	-105.001842	www.facebook.com/BurgundianBrewing
The Brewing Lair	67007 CA Hwy 70	Blairsden-Graeagle	CA	96103-1651	39.783764	-120.615039	www.thebrewinglair.com
Sustainable Beverage Tech.	11427 W I 70 Frontage Rd N	Wheat Ridge	CO	80033-7119	39.784184	-105.126303	www.nexdraft.com
Bog Turtle Brewery, LLC	14 S 3rd St Ste 1	Oxford	PA	19363-1601	39.784408	-75.979348	www.bogturtlebrewery.com
Hollow Earth Brewing Co	19 N 3rd St	Oxford	PA	19363-1423	39.78577	-75.978364	www.HollowEarthBrewing.com
Wooden Bear Brewing Co	21 W North St	Greenfield	IN	46140-2171	39.785938	-85.770089	www.woodenbearbrewing.com
Daredevil Brewing Company	1151 N Main St	Indianapolis	IN	46224-6976	39.78653	-86.240909	www.daredevilbeer.com
Goldspot Brewing Co	4970 Lowell Blvd	Denver	CO	80221-1028	39.786922	-105.034424	www.goldspotbrewing.com
Brotherton Brewing Company	340 Forked Neck Rd	Shamong	NJ	8088	39.788844	-74.723494	www.brothertonbrewing.com
Miscreation Brewing Company	6 Center Sq	Hanover	PA	17331-3001	39.78969	-76.977984	www.miscreationbrewing.com
Cannon Ball Brewing Company	1702 Bellefontaine St	Indianapolis	IN	46202-1813	39.790444	-86.142791	www.cannonballbrewingindy.com
Aldus Brewing Company	555 Centennial Ave	Hanover	PA	17331-3936	39.790512	-76.977209	www.aldusbrewing.com
SomePlace Else Brewery	6425 W 52nd Ave Unit 6/6B	Arvada	CO	80002-4008	39.791383	-105.067643	www.someplaceelse.beer
Obed & Isaac's	500 S 6th St	Springfield	IL	62701-1810	39.797354	-89.647987	www.connhospitalitygroup.com
New Image Brewing Co	5622 Yukon St	Arvada	CO	80002-2446	39.799645	-105.082398	www.nibrewing.com
Dostal Alley Brewing Co	116 Main St	Central City	CO	80427	39.80015	-105.512436	www.dostalalley.net
Oyster Creek Brewing Company	529 Route 9 Unit 5	Waretown	NJ	8758	39.800412	-74.19867	www.oystercreekbrewing.com
Buzz Bomb Brewing Co	406 E Adams St	Springfield	IL	62701	39.800462	-89.650665	www.buzzbombbrewingco.com
Odyssey Beerwerks	5535 W 56th Ave Ste 107	Arvada	CO	80002-2806	39.80086	-105.058956	www.odysseybeerwerks.com
Something Wicked Brewing Company	34 Broadway Ste 200	Hanover	PA	17331-3104	39.801184	-76.983097	www.somethingwickedbrewing.com
Denver Beer Co Olde Town Arvada	5768 Olde Wadsworth Blvd	Arvada	CO	80002-2549	39.801547	-105.08108	
Anvil and Forge Brewery and Distillery	619 E Washington St Suite A	Springfield	IL	62701-1028	39.801842	-89.647603	www.anvilandforge.com
Blue Tile Brewing	1609 E 58th Ave Unit G	Denver	CO	80216	39.802049	-104.968533	facebook.com/bluetilebrewing
Spice Trade Brewing	7803 Ralston Rd	Arvada	CO	80002-2433	39.802319	-105.084099	www.spicetradebrewing.com
Warehouse Gourmet Bistro & Brew Pub	7 Pennsylvania Ave	Hanover	PA	17331-2432	39.802588	-76.989258	www.warehousegourmet.net
Berlin Brewing Company	220 S White Horse Pike	Berlin	NJ	08009-1902	39.803906	-74.952543	www.berlinbrewco.com
Central State Brewing	4001 E 26th St	Indianapolis	IN	46218	39.804997	-86.101257	www.centralstatebrewing.com
River North Brewery	6021 Washington St Unit A	Denver	CO	80216-1153	39.806569	-104.979097	www.rivernorthbrewery.com
Dew Point Brewing	2878 Creek Rd	Yorklyn	DE	0	39.808898	-75.673824	www.dewpointbrewing.com
Yellow Springs Brewery	305 N Walnut St Ste B	Yellow Springs	OH	45387-2059	39.80974	-83.889568	www.yellowspringsbrewery.com
Amalgam Brewing	6381 Beach St Unit A	Denver	CO	80221-2036	39.812399	-105.018502	www.amalgambrewing.com
Engrained Brewing Co	1120 W Lincolnshire Blvd	Springfield	IL	62711-6445	39.814469	-89.673045	www.engrainedbrewing.com
Death Of The Fox	119 Berkley Rd Ste B	Clarksboro	NJ	08020-1161	39.816614	-75.228689	www.deathofthefoxbrewing.com
Kansas Territory Brewing	310 C St	Washington	KS	66968-1909	39.816965	-97.051108	
Bruz Beers	1675 W 67th Ave Ste 100	Denver	CO	80221-2595	39.818098	-105.007411	www.bruzbeers.com
Appalachian Brewing Co - Gettysburg Battlefield	259 Steinwehr Ave	Gettysburg	PA	17325	39.820209	-77.23429	www.abcbrew.com
Noble Order Brewing Company	3407 National Rd W	Richmond	IN	47374-4416	39.820961	-84.947696	www.nobleorderbrewing.com
Backward Flag Brewing	699 Challenger Way Ste D5	Forked River	NJ	08731-5917	39.824989	-74.206723	www.backwardflagbrewing.com
J Moe's Brewing Company	7314 Washington St	Denver	CO	80229-6302	39.829265	-104.977118	www.creedebeer.com
British Bulldog Brewery	14540 Camaren Park Dr	Chico	CA	95973-8835	39.830639	-121.846418	www.britishbulldogbrewery.com
New Boswell Brewing Co	923 N E St	Richmond	IN	47374	39.834183	-84.889234	www.newboswell.com
The Brew Brothers / Scioto Downs Racino	6000 S. High Street	Columbus	OH	43207	39.839144	-82.998089	
Black Circle Brewing Co	2201 E 46th St	Indianapolis	IN	46205	39.839994	-86.12359	www.blackcirclebrewing.com
Decatur Brew Works	101 N Main St	Decatur	IL	62523-1206	39.841546	-88.956357	www.decaturbrewworks.com
Braeloch Brewing Company	225 Birch St	Kennett Square	PA	19348-3605	39.842476	-75.706833	www.braelochbrewing.beer
Loose Rail Brewing	37 W Waterloo St	Canal Winchester	OH	43110-1140	39.843226	-82.806634	www.looserailbrewing.com
Mind Over Mash Brewing Company	486 Southpoint Cir Ste 106	Brownsburg	IN	46112	39.843489	-86.382037	www.mindovermashbeer.com
Appalachian Brewing Co - Gettysburg Gateway	70 Presidential Cir	Gettysburg	PA	17325-8399	39.843907	-77.191059	www.abcbrew.com
Victory Brewing Co	650 W Cypress St Ste 1	Kennett Square	PA	19365-9617	39.844209	-75.719597	www.victorybeer.com
Battlefield Brew Works	248 Hunterstown Rd	Gettysburg	PA	17325-7840	39.845899	-77.210429	www.battlefieldbreworks.com
Kennett Brewing Company	109 S Broad St Ste 2	Kennett Square	PA	19348-3101	39.846697	-75.709895	www.kennettbrewingcompany.com
Alematic Artisan Ales	6182 Chambersburg Rd	Huber Heights	OH	45424-3857	39.846969	-84.117961	www.alematicbrewing.com
Door 4 Brewing Co	1214 W Cerro Gordo St	Decatur	IL	62522-2008	39.847005	-88.975819	www.door4brewing.com
Buon Appetito Ristorante	6147 York Rd	Spring Grove	PA	17362-9120	39.847123	-76.899397	www.buon-appetito-ristorante.com
Tom's Urban Kitchen and Brewery	8300 Pena Blvd	Denver	CO	80249-6310	39.847478	-104.673951	
BrewDog Brewing Company, LLC	96 Gender Rd	Canal Winchester	OH	43110-7539	39.847898	-82.828303	www.brewdog.com/usa
Iron Hill Brewery & Restaurant - Voorhees	13107 Town Center Blvd	Voorhees	NJ	08043-2668	39.848539	-74.953498	www.ironhillbrewery.com
Liter House	5301 Winthrop Ave	Indianapolis	IN	46220	39.849323	-86.141314	
Eight & Sand Beer Co	1003 N Evergreen Ave	Woodbury	NJ	8096	39.849478	-75.142413	www.eightandsandbeer.com
Twenty Below Brewing @ Twenty Tap	5406 N College Ave	Indianapolis	IN	46220-3126	39.85129	-86.146042	www.twentytap.com
Flying Fish Brewing Co	900 Kennedy Blvd	Somerdale	NJ	08083-1031	39.853953	-75.020319	www.flyingfish.com
Aston Abbey Brewing Co	340 Turner Industrial Way	Aston	PA	19014-3014	39.85633	-75.422745	www.astonabbeybrewing.com
Kokopelli Beer Company	8931 Harlan St	Westminster	CO	80031-2931	39.858657	-105.065216	www.kokopellibeer.com
Triton Brewing Company	5764 Wheeler Rd	Indianapolis	IN	46216-1038	39.860193	-86.007055	www.tritonbrewing.com
2SP Brewing Company	120 Concord Rd	Aston	PA	19014-2909	39.862267	-75.414404	www.2spbrewing.com
McKenzie Brew House	451 Wilmington Pike - W Chester Pike	Glen Mills	PA	19342-1249	39.86563	-75.544142	www.mckenziebrewhouse.com
Blind Owl Brewery	5014 E 62nd St	Indianapolis	IN	46220-5228	39.868822	-86.085132	www.blindowlbrewery.com
Westville Brewery	201 Broadway	Westville	NJ	8093	39.870454	-75.126566	www.westvillebrewery.com
Brugge Brasserie	1011A E Westfield Blvd	Indianapolis	IN	0	39.87054	-86.141215	www.bruggebrasserie.com
Rolling Meadows Farm Brewery	3954 Central Point Rd	Cantrall	IL	62625-8803	39.872964	-89.730695	www.rollingmeadowsbrewery.com
Broad Ripple Brewing Co	842 E 65th St	Indianapolis	IN	46220-1674	39.873621	-86.143425	
Pinups & Pints	10963 Lower Valley Pike	Medway	OH	45341-9706	39.875352	-84.021381	www.pinupsandpints.com
Bier Brewery and Taproom	5133 E 65th St	Indianapolis	IN	46220-4816	39.875519	-86.082854	www.bierbrewery.com
Golden Fox Brewing, LLC	2874 N. Dinneen Street	Decatur	IL	62526	39.876064	-88.931728	www.GoldenFoxBrewing.com
Lunacy Brewing Company	1500 Kings Hwy	Haddon Heights	NJ	8035	39.881464	-75.078447	www.lunacybrewingcompany.com
Gemini Beer Company	10210 King St	Westminster	CO	80031	39.881736	-105.032504	www.geminibeer.com
Wyndridge Farm Brewing	885 S Pleasant Ave	Dallastown	PA	17313-9650	39.882885	-76.647602	www.wyndridge.com
Grove City Brewing Company	3946 Broadway	Grove City	OH	43123-2623	39.883685	-83.091949	www.grovecitybrewingcompany.com
Combustion Brewery	80 W Church St Ste 101	Pickerington	OH	43147-1484	39.885157	-82.754939	www.combustionbrewing.com
Hairless Hare Brewery	738 W National Rd	Vandalia	OH	45377-1015	39.888361	-84.212016	www.hairlessharebrewery.com
Rock Bottom Brewery - Westminster	10633 Westminster Blvd Unit 900	Westminster	CO	80020-4176	39.889344	-105.069319	www.rockbottom.com
Zed's Beer/Bado Brewing	19 N Maple Ave Unit B	Marlton	NJ	08053-3007	39.892318	-74.921622	drinkzeds.com
Westminster Brewing Co	7655 W 108th Ave Ste 600	Westminster	CO	80021-2805	39.893263	-105.082667	westminsterbrewingco.com
Scarlet Lane Brewing Company LLC	7724 Depot St	McCordsville	IN	46055-6173	39.894836	-85.924089	www.scarletlanebrew.com
Center Square Brewing / Altland House	1 Center Sq	Abbottstown	PA	17301-9502	39.896923	-76.994725	centersquarebrew.com
Wabash Brewing	5328 W 79th St	Indianapolis	IN	46268-1631	39.896953	-86.253326	www.wabashbrew.com
King's Road Brewing Company	127 Kings Highway East	Haddonfield	NJ	8033	39.897881	-75.032823	www.kingsroadbrewing.com
Periodic Brewing Northglenn	2100 E 112th Ave	Northglenn	CO	80233-2345	39.898817	-104.963356	
Lower Forge Brewery	14 S Main St	Medford	NJ	08055-2414	39.899115	-74.823668	www.lowerforge.com
Nale House Brewing Co	32 N Main St	Medford	NJ	08055-2412	39.900694	-74.82366	www.nalehousebrewing.com
Thirsty Farmer Brew Works	290 Cashtown Road	Biglerville	PA	17307	39.901174	-77.350776	
Tonewood Brewing	215 W Clinton Ave	Oaklyn	NJ	08107-1500	39.901555	-75.083276	www.tonewoodbrewing.com
Beer By Design Brewery	11490 Jackson St	Thornton	CO	80233-2533	39.903863	-104.940747	www.beerbydesign.com
4 Noses Brewing Company	8855 W 116th Cir Ste 3	Broomfield	CO	80021-2521	39.906501	-105.098171	4nosesbrewing.com
Rails End Beer Company	11625 Reed Ct	Broomfield	CO	80020-2834	39.908462	-105.075033	www.railsendbeerco.com
Traders Brewing Company	8587 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268	39.909265	-86.257102	www.tradersbrewingcompany.com
Laurel Highlands Brewing	21 Enamel St	Uniontown	PA	0	39.909807	-79.718475	www.laurelhighlandsbrewing.com
Big Lug Canteen	1435 E 86th St	Indianapolis	IN	46240-1911	39.911691	-86.136127	
Forgotten Boardwalk Brewing	1940 Olney Ave Ste 100	Cherry Hill	NJ	08003-2016	39.911729	-74.968632	www.forgottenboardwalk.com
Mother Tucker Brewery	2360 E 120th Ave	Thornton	CO	80233-1408	39.913366	-104.956378	mothertuckerbrewery.com
Wonderland Brewing Co.	5450 W 120th Ave	Broomfield	CO	80020-5913	39.913647	-105.0561	www.wonderlandbrewing.com
C.B. and Potts/Big Horn Brewery - Westminster	1257 W 120th Ave	Westminster	CO	80234-2725	39.9149	-105.000705	www.cbpotts.com
Satire Brewing Company	12136 Grant Cir	Thornton	CO	80241	39.917187	-104.982946	
Iron Hill Brewery & Restaurant - Media	30 E State Street	Media	PA	19063-2904	39.917629	-75.388439	www.ironhillbrewery.com
Hideaway Park Brewery	78927 US Highway 40	Winter Park	CO	80482	39.91805	-105.784011	www.hideawayparkbrewery.com
Devil's Creek Brewery	1 Powell Ln	Collingswood	NJ	08108-1945	39.91817	-75.07128	www.DevilsCreekBrewery.com
Books & Brews	9402 Uptown Dr Ste 1400	Indianapolis	IN	46256-1076	39.922933	-86.038849	www.booksnbrews.com
Brewery ARS	1927-29 W Passyunk Ave	Philadelphia	PA	19145-3620	39.923969	-75.178878	breweryars.com
The Peak Brewing Company	78491 US-40	Winter Park	CO	80482	39.924101	-105.786427	www.thepeakwp.com
Whitehorse Brewing LLC	824 Diamond St	Berlin	PA	15530-1539	39.926161	-78.955934	
Redemption Alewerks	7035 E 96th St Ste K	Indianapolis	IN	46250-3303	39.926308	-86.044946	www.redemptionalewerks.com
Second District Brewing Co.	1939 S. Bancroft St.	Philadelphia	PA	19145	39.926355	-75.173039	seconddistrictbrewing.com
Deviate Brewing Co	4004 W 96th St	Indianapolis	IN	46268-2909	39.926493	-86.228929	www.deviatebrewing.com
